DATA_YEAR,AGENCY_TYPE_NAME,STATE_ABBR,STATE_NAME,COUNTY_NAME,REGION_NAME,POPULATION_GROUP_CODE,POPULATION_GROUP_DESC,HUMAN_TRAFFICKING,OFFENSE_SUBCAT_NAME,ACTUAL_COUNT
2015,County,TX,Texas,NEWTON,South,9C,"MSA counties from 10,000 thru 24,999",1,Commercial Sex Acts,2
2015,City,TX,Texas,NUECES,South,1C,"Cities from 250,000 thru 499,999",1,Involuntary Servitude,2
2015,City,TX,Texas,NUECES,South,7,"Cities under 2,500",1,Involuntary Servitude,4
2015,City,TX,Texas,"POTTER, RANDALL",South,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,1
2015,City,TX,Texas,TARRANT,South,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,2
2015,City,TX,Texas,TARRANT,South,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,2
2015,City,TX,Texas,"DENTON, PARKER, TARRANT",South,1B,"Cities from 500,000 thru 999,999",1,Commercial Sex Acts,3
2015,City,TX,Texas,"DENTON, PARKER, TARRANT",South,1B,"Cities from 500,000 thru 999,999",1,Involuntary Servitude,3
2015,City,TX,Texas,TARRANT,South,4,"Cities from 25,000 thru 49,999",1,Involuntary Servitude,1
2015,City,TX,Texas,TARRANT,South,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2015,City,TX,Texas,TARRANT,South,5,"Cities from 10,000 thru 24,999",1,Involuntary Servitude,1
2015,City,TX,Texas,"TRAVIS, WILLIAMSON",South,1B,"Cities from 500,000 thru 999,999",1,Commercial Sex Acts,14
2015,City,TX,Texas,"TRAVIS, WILLIAMSON",South,1B,"Cities from 500,000 thru 999,999",1,Involuntary Servitude,95
2015,City,TX,Texas,WEBB,South,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,1
2015,City,TX,Texas,WICHITA,South,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,1
2015,County,TX,Texas,WILLACY,South,8D,"Non-MSA counties under 10,000",1,Involuntary Servitude,9
2015,City,TX,Texas,"TRAVIS, WILLIAMSON",South,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,1
2015,City,TX,Texas,"COLLIN, DALLAS, DENTON",South,1A,"Cities 1,000,000 or over",1,Commercial Sex Acts,21
2015,City,TX,Texas,"FORT BEND, HARRIS, MONTGOMERY",South,1A,"Cities 1,000,000 or over",1,Commercial Sex Acts,6
2015,City,TX,Texas,"FORT BEND, HARRIS, MONTGOMERY",South,1A,"Cities 1,000,000 or over",1,Involuntary Servitude,42
2015,City,TX,Texas,"BEXAR, MEDINA",South,1A,"Cities 1,000,000 or over",1,Commercial Sex Acts,14
2015,City,TX,Texas,"BEXAR, MEDINA",South,1A,"Cities 1,000,000 or over",1,Involuntary Servitude,5
2015,County,WA,Washington,BENTON,West,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,1
2015,City,WA,Washington,BENTON,West,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2015,City,WA,Washington,KING,West,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,10
2015,City,WA,Washington,KING,West,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,1
2015,City,WI,Wisconsin,"CALUMET, OUTAGAMIE, WINNEBAGO",Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2015,City,WI,Wisconsin,MILWAUKEE,Midwest,1B,"Cities from 500,000 thru 999,999",1,Commercial Sex Acts,3
2015,City,WY,Wyoming,LARAMIE,West,3,"Cities from 50,000 thru 99,999",1,Involuntary Servitude,1
2016,City,AK,Alaska,ANCHORAGE,West,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,4
2016,City,AK,Alaska,ANCHORAGE,West,1C,"Cities from 250,000 thru 499,999",1,Involuntary Servitude,1
2016,State Police,AK,Alaska,NOT SPECIFIED,West,8A,"Non-MSA counties 100,000 or over",1,Commercial Sex Acts,7
2016,City,AR,Arkansas,PULASKI,South,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,4
2016,County,AR,Arkansas,WHITE,South,8B,"Non-MSA counties from 25,000 thru 99,999",1,Involuntary Servitude,2
2016,City,AZ,Arizona,MARICOPA,West,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,3
2016,City,AZ,Arizona,MARICOPA,West,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,12
2016,City,AZ,Arizona,MARICOPA,West,1A,"Cities 1,000,000 or over",1,Commercial Sex Acts,1
2016,City,AZ,Arizona,MARICOPA,West,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,2
2016,City,AZ,Arizona,PINAL,West,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2016,City,CO,Colorado,"ADAMS, ARAPAHOE, DOUGLAS",West,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,4
2016,City,CO,Colorado,"ADAMS, JEFFERSON",West,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,2
2016,County,CO,Colorado,ARAPAHOE,West,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,1
2016,County,CO,Colorado,ARAPAHOE,West,9B,"MSA counties from 25,000 thru 99,999",1,Involuntary Servitude,2
2016,City,CO,Colorado,ARAPAHOE,West,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,1
2016,City,CO,Colorado,EL PASO,West,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,9
2016,City,CO,Colorado,EL PASO,West,1C,"Cities from 250,000 thru 499,999",1,Involuntary Servitude,7
2016,City,CO,Colorado,"ADAMS, JEFFERSON",West,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,1
2016,City,CO,Colorado,JEFFERSON,West,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,2
2016,City,CO,Colorado,LA PLATA,West,5,"Cities from 10,000 thru 24,999",1,Involuntary Servitude,3
2016,City,CO,Colorado,LARIMER,West,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,1
2016,City,CO,Colorado,MESA,West,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2016,City,CO,Colorado,DENVER,West,1B,"Cities from 500,000 thru 999,999",1,Commercial Sex Acts,1
2016,City,CT,Connecticut,FAIRFIELD,Northeast,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,3
2016,City,CT,Connecticut,NEW HAVEN,Northeast,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,1
2016,State Police,CT,Connecticut,UNMAPPED COUNTY,Northeast,8A,"Non-MSA counties 100,000 or over",1,Commercial Sex Acts,1
2016,State Police,CT,Connecticut,UNMAPPED COUNTY,Northeast,8A,"Non-MSA counties 100,000 or over",1,Involuntary Servitude,4
2016,City,DE,Delaware,NEW CASTLE,South,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2016,State Police,DE,Delaware,KENT,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,2
2016,State Police,DE,Delaware,SUSSEX,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,10
2016,County,FL,Florida,ALACHUA,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,1
2016,City,FL,Florida,BAY,South,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2016,City,FL,Florida,BROWARD,South,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,4
2016,City,FL,Florida,BROWARD,South,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2016,County,FL,Florida,COLLIER,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,3
2016,County,FL,Florida,COLLIER,South,9A,"MSA counties 100,000 or over",1,Involuntary Servitude,1
2016,County,FL,Florida,MIAMI-DADE,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,42
2016,City,FL,Florida,MIAMI-DADE,South,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,2
2016,City,FL,Florida,MIAMI-DADE,South,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,3
2016,City,FL,Florida,MIAMI-DADE,South,3,"Cities from 50,000 thru 99,999",1,Involuntary Servitude,2
2016,Other State Agency,FL,Florida,ESCAMBIA,South,9D,"MSA counties under 10,000",1,Commercial Sex Acts,2
2016,County,FL,Florida,HILLSBOROUGH,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,2
2016,City,FL,Florida,HILLSBOROUGH,South,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,4
2016,County,FL,Florida,LEE,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,4
2016,City,FL,Florida,LEE,South,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2016,City,FL,Florida,LEON,South,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,1
2016,County,FL,Florida,ORANGE,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,3
2016,County,FL,Florida,OSCEOLA,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,1
2016,County,FL,Florida,PALM BEACH,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,9
2016,City,FL,Florida,PINELLAS,South,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,2
2016,City,FL,Florida,PINELLAS,South,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,1
2016,City,FL,Florida,PINELLAS,South,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,2
2016,City,FL,Florida,ST LUCIE,South,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,8
2016,County,FL,Florida,SEMINOLE,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,3
2016,County,FL,Florida,VOLUSIA,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,2
2016,City,HI,Hawaii,HONOLULU,West,1B,"Cities from 500,000 thru 999,999",1,Commercial Sex Acts,2
2016,County,IL,Illinois,CHAMPAIGN,Midwest,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,1
2016,City,IL,Illinois,CHAMPAIGN,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,3
2016,City,IL,Illinois,KNOX,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,2
2016,City,IL,Illinois,MACON,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,3
2016,City,IL,Illinois,MASSAC,Midwest,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2016,County,IL,Illinois,RANDOLPH,Midwest,8C,"Non-MSA counties from 10,000 thru 24,999",1,Involuntary Servitude,2
2016,City,IL,Illinois,SANGAMON,Midwest,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,2
2016,State Police,IL,Illinois,NOT SPECIFIED,Midwest,8D,"Non-MSA counties under 10,000",1,Commercial Sex Acts,1
2016,County,IL,Illinois,WINNEBAGO,Midwest,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,1
2016,City,IL,Illinois,COOK,Midwest,1A,"Cities 1,000,000 or over",1,Commercial Sex Acts,12
2016,City,IL,Illinois,COOK,Midwest,1A,"Cities 1,000,000 or over",1,Involuntary Servitude,1
2016,City,IN,Indiana,ALLEN,Midwest,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,1
2016,City,IN,Indiana,MADISON,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,2
2016,City,IN,Indiana,TIPPECANOE,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2016,City,KS,Kansas,SHAWNEE,Midwest,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,2
2016,City,KY,Kentucky,WARREN,South,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2016,State Police,KY,Kentucky,NOT SPECIFIED,South,8E,Non-MSA State Police,1,Commercial Sex Acts,1
2016,State Police,KY,Kentucky,NOT SPECIFIED,South,8E,Non-MSA State Police,1,Commercial Sex Acts,1
2016,City,LA,Louisiana,"BOSSIER, CADDO",South,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,4
2016,City,LA,Louisiana,"BOSSIER, CADDO",South,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,1
2016,City,LA,Louisiana,EAST BATON ROUGE,South,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,3
2016,County,LA,Louisiana,JEFFERSON,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,114
2016,County,LA,Louisiana,TANGIPAHOA,South,9B,"MSA counties from 25,000 thru 99,999",1,Involuntary Servitude,1
2016,City,MA,Massachusetts,BARNSTABLE,Northeast,5,"Cities from 10,000 thru 24,999",1,Involuntary Servitude,3
2016,County,MD,Maryland,ANNE ARUNDEL,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,2
2016,City,MD,Maryland,FREDERICK,South,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2016,County,MD,Maryland,HOWARD,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,6
2016,County,MD,Maryland,MONTGOMERY,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,1
2016,City,MD,Maryland,WICOMICO,South,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2016,City,MD,Maryland,WORCESTER,South,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,6
2016,City,MI,Michigan,GENESEE,Midwest,3,"Cities from 50,000 thru 99,999",1,Involuntary Servitude,2
2016,City,MI,Michigan,KALAMAZOO,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,9
2016,City,MI,Michigan,MUSKEGON,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2016,City,MN,Minnesota,ANOKA,Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2016,City,MN,Minnesota,ANOKA,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,2
2016,County,MN,Minnesota,BELTRAMI,Midwest,8B,"Non-MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,1
2016,City,MN,Minnesota,BELTRAMI,Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,2
2016,City,MN,Minnesota,"BLUE EARTH, LE SUEUR",Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,2
2016,City,MN,Minnesota,BROWN,Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,6
2016,City,MN,Minnesota,COTTONWOOD,Midwest,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,3
2016,City,MN,Minnesota,CROW WING,Midwest,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2016,City,MN,Minnesota,"DAKOTA, WASHINGTON",Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2016,City,MN,Minnesota,DAKOTA,Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,10
2016,City,MN,Minnesota,DAKOTA,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,6
2016,City,MN,Minnesota,DAKOTA,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,3
2016,City,MN,Minnesota,FREEBORN,Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2016,City,MN,Minnesota,HENNEPIN,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,15
2016,City,MN,Minnesota,HENNEPIN,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,2
2016,City,MN,Minnesota,HENNEPIN,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,3
2016,City,MN,Minnesota,HENNEPIN,Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2016,City,MN,Minnesota,HENNEPIN,Midwest,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,4
2016,City,MN,Minnesota,HENNEPIN,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,15
2016,City,MN,Minnesota,HENNEPIN,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,19
2016,City,MN,Minnesota,HENNEPIN,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2016,City,MN,Minnesota,"HENNEPIN, RAMSEY",Midwest,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2016,City,MN,Minnesota,HENNEPIN,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,2
2016,City,MN,Minnesota,HENNEPIN,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,9
2016,City,MN,Minnesota,HENNEPIN,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,17
2016,City,MN,Minnesota,ISANTI,Midwest,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2016,City,MN,Minnesota,LYON,Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2016,City,MN,Minnesota,MARTIN,Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2016,City,MN,Minnesota,NICOLLET,Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,3
2016,City,MN,Minnesota,NOBLES,Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2016,City,MN,Minnesota,OLMSTED,Midwest,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,9
2016,County,MN,Minnesota,OTTER TAIL,Midwest,8B,"Non-MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,1
2016,City,MN,Minnesota,OTTER TAIL,Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2016,City,MN,Minnesota,RAMSEY,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2016,City,MN,Minnesota,RAMSEY,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,2
2016,City,MN,Minnesota,RAMSEY,Midwest,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,39
2016,County,MN,Minnesota,ST LOUIS,Midwest,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,1
2016,City,MN,Minnesota,ST LOUIS,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2016,City,MN,Minnesota,SCOTT,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,9
2016,City,MN,Minnesota,"BENTON, SHERBURNE, STEARNS",Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,5
2016,City,MN,Minnesota,STEARNS,Midwest,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,4
2016,City,MN,Minnesota,WASHINGTON,Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,4
2016,City,MN,Minnesota,WASHINGTON,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,9
2016,City,MN,Minnesota,WASHINGTON,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,7
2016,City,MN,Minnesota,WASHINGTON,Midwest,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,6
2016,City,MN,Minnesota,WRIGHT,Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2016,City,MO,Missouri,JACKSON,Midwest,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,2
2016,City,MO,Missouri,PHELPS,Midwest,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2016,County,MO,Missouri,ST LOUIS,Midwest,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,11
2016,City,MO,Missouri,ST LOUIS,Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2016,City,MO,Missouri,ST LOUIS,Midwest,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2016,County,MT,Montana,ROOSEVELT,West,8D,"Non-MSA counties under 10,000",1,Commercial Sex Acts,1
2016,City,ND,North Dakota,CASS,Midwest,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,1
2016,City,ND,North Dakota,GRAND FORKS,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2016,County,ND,North Dakota,MCKENZIE,Midwest,8D,"Non-MSA counties under 10,000",1,Commercial Sex Acts,1
2016,City,ND,North Dakota,WARD,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,2
2016,City,NV,Nevada,CLARK,West,1A,"Cities 1,000,000 or over",1,Commercial Sex Acts,128
2016,City,NV,Nevada,WASHOE,West,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,12
2016,County,OH,Ohio,ALLEN,Midwest,9C,"MSA counties from 10,000 thru 24,999",1,Commercial Sex Acts,1
2016,County,OK,Oklahoma,CHEROKEE,South,8B,"Non-MSA counties from 25,000 thru 99,999",1,Involuntary Servitude,1
2016,City,OK,Oklahoma,"CANADIAN, CLEVELAND, OKLAHOMA, POTTAWATOMIE",South,1B,"Cities from 500,000 thru 999,999",1,Commercial Sex Acts,13
2016,City,OK,Oklahoma,OKLAHOMA,South,5,"Cities from 10,000 thru 24,999",1,Involuntary Servitude,2
2016,City,OK,Oklahoma,"OSAGE, TULSA, WAGONER",South,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,29
2016,City,OK,Oklahoma,"OSAGE, TULSA, WAGONER",South,1C,"Cities from 250,000 thru 499,999",1,Involuntary Servitude,1
2016,City,RI,Rhode Island,KENT,Northeast,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2016,City,RI,Rhode Island,PROVIDENCE,Northeast,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2016,City,RI,Rhode Island,PROVIDENCE,Northeast,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2016,City,RI,Rhode Island,PROVIDENCE,Northeast,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,1
2016,City,RI,Rhode Island,PROVIDENCE,Northeast,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,2
2016,State Police,RI,Rhode Island,NOT SPECIFIED,Northeast,9D,"MSA counties under 10,000",1,Commercial Sex Acts,1
2016,City,SC,South Carolina,BERKELEY,South,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2016,County,SC,South Carolina,GREENVILLE,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,12
2016,County,SC,South Carolina,GREENVILLE,South,9A,"MSA counties 100,000 or over",1,Involuntary Servitude,1
2016,City,SC,South Carolina,GREENVILLE,South,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,4
2016,City,SC,South Carolina,GREENVILLE,South,3,"Cities from 50,000 thru 99,999",1,Involuntary Servitude,4
2016,City,SC,South Carolina,LAURENS,South,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2016,City,TN,Tennessee,DAVIDSON,South,1B,"Cities from 500,000 thru 999,999",1,Commercial Sex Acts,3
2016,City,TN,Tennessee,HAMILTON,South,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,3
2016,County,TN,Tennessee,JOHNSON,South,8C,"Non-MSA counties from 10,000 thru 24,999",1,Commercial Sex Acts,1
2016,City,TN,Tennessee,KNOX,South,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,3
2016,City,TN,Tennessee,RUTHERFORD,South,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2016,City,TN,Tennessee,SHELBY,South,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2016,City,TN,Tennessee,WILLIAMSON,South,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2016,City,TN,Tennessee,WILLIAMSON,South,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2016,City,TN,Tennessee,SHELBY,South,1B,"Cities from 500,000 thru 999,999",1,Commercial Sex Acts,26
2016,Other State Agency,TN,Tennessee,NOT SPECIFIED,South,7,"Cities under 2,500",1,Commercial Sex Acts,18
2016,City,TX,Texas,AUSTIN,South,6,"Cities from 2,500 thru 9,999",1,Involuntary Servitude,1
2016,City,TX,Texas,BELL,South,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,1
2016,City,TX,Texas,BELL,South,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,1
2016,County,TX,Texas,BEXAR,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,1
2016,County,TX,Texas,BOSQUE,South,8C,"Non-MSA counties from 10,000 thru 24,999",1,Commercial Sex Acts,1
2016,City,TX,Texas,CASS,South,7,"Cities under 2,500",1,Commercial Sex Acts,4
2016,City,TX,Texas,"COMAL, GUADALUPE",South,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
